date,Aapl_open,Aapl_high,Aapl_low,Aapl_close,Aapl_volume,Aapl_Real Middle Band,Aapl_Real Lower Band,Aapl_Real Upper Band,Aapl_MACD,Aapl_MACD_Hist,Aapl_MACD_Signal,Aapl_RSI,Aapl_CCI,Aapl_Aroon Up,Aapl_Aroon Down,Googl_open,Googl_high,Googl_low,Googl_close,Googl_volume,Googl_Real Middle Band,Googl_Real Lower Band,Googl_Real Upper Band,Googl_MACD_Signal,Googl_MACD_Hist,Googl_MACD,Googl_RSI,Googl_CCI,Googl_Aroon Up,Googl_Aroon Down
2006-10-17,75.04,75.27,74.04,74.29,17175900.0,2.313,2.2395,2.3864,0.0252,-0.0109,0.0361,52.086,-40.5747,14.2857,71.4286,420.3,423.75,416.702,420.64,10411500.0,207.1306,196.4612,217.8001,4.0542,0.1161,4.1703,60.0362,50.4163,64.2857,28.5714
2006-10-16,75.19,75.88,74.789,75.4,18167600.0,2.3122,2.2373,2.387,0.0285,-0.0103,0.0388,56.9567,27.4005,0.0,78.5714,427.7,429.2,421.34,421.75,8630100.0,206.7086,196.0125,217.4047,4.0252,0.4175,4.4427,61.3052,82.7622,71.4286,35.7143
2006-10-13,75.63,76.88,74.74,75.02,24435600.0,2.3098,2.2335,2.3861,0.0288,-0.0126,0.0414,55.638,45.7261,7.1429,85.7143,427.76,429.5,425.56,427.3,7237700.0,206.5315,196.0452,217.0179,3.9208,0.7484,4.6692,67.9766,117.0717,78.5714,42.8571
2006-10-12,73.61,75.39,73.6,75.26,21173400.0,2.3084,2.2312,2.3856,0.0299,-0.0146,0.0445,56.656,-8.0259,14.2857,0.0,428.56,429.68,424.0,427.44,9678300.0,206.0947,196.2318,215.9576,3.7337,0.8732,4.6069,68.1503,133.7405,85.7143,50.0
2006-10-11,73.42,73.98,72.6,73.23,20423400.0,2.3067,2.229,2.3845,0.0302,-0.018,0.0482,49.382,-111.6053,21.4286,7.1429,425.02,429.91,423.76,426.5,11259500.0,205.5064,196.3097,214.703,3.5155,0.9378,4.4532,67.6346,156.3744,92.8571,57.1429
2006-10-10,74.54,74.58,73.08,73.81,18985300.0,2.3082,2.2334,2.3831,0.0365,-0.0161,0.0527,51.6831,-74.3328,28.5714,14.2857,431.56,437.85,422.39,426.65,19557600.0,205.0066,196.6423,213.3708,3.281,0.9593,4.2403,67.7973,216.3344,100.0,0.0
2006-10-09,73.8,75.08,73.53,74.63,15650800.0,2.3064,2.2267,2.3861,0.0422,-0.0145,0.0567,55.0508,-24.9109,35.7143,21.4286,424.8,431.95,423.42,429.0,15151400.0,204.1351,196.068,212.2023,3.0412,0.858,3.8992,70.2551,264.6461,100.0,0.0
2006-10-06,74.42,75.04,73.81,74.22,16677100.0,2.3031,2.2173,2.389,0.0463,-0.0141,0.0603,53.6485,-20.6334,42.8571,28.5714,410.22,421.91,409.7501,420.5,14658300.0,203.0089,195.1282,210.8897,2.8267,0.4604,3.2871,66.1312,180.6959,100.0,7.1429
2006-10-05,74.53,76.16,74.13,74.83,24424400.0,2.3005,2.2097,2.3913,0.0521,-0.0118,0.0639,56.0649,25.7673,50.0,35.7143,414.7,418.24,410.86,411.81,11568000.0,201.9394,192.9106,210.9681,2.7116,0.1805,2.8921,60.9978,126.8122,7.1429,14.2857
2006-10-04,74.1,75.462,73.16,75.38,29610100.0,2.2974,2.2032,2.3916,0.0568,-0.01,0.0668,58.262,11.4919,57.1429,42.8571,404.97,415.77,403.05,415.7,13310200.0,201.1038,190.9151,211.2925,2.6665,0.1231,2.7896,65.0992,98.1474,14.2857,21.4286
2006-10-03,74.45,74.95,73.19,74.07,28239600.0,2.2891,2.1778,2.4005,0.0603,-0.009,0.0693,54.3012,-8.5796,64.2857,0.0,401.29,406.46,398.19,404.04,10918400.0,200.212,189.6514,210.7727,2.6357,-0.2161,2.4196,57.064,29.7284,21.4286,28.5714
2006-10-02,75.1,75.87,74.3,74.86,25451400.0,2.2852,2.1675,2.4028,0.068,-0.0035,0.0715,57.3487,41.2261,71.4286,0.0,401.9,406.0,400.8,401.44,7296400.0,199.7185,188.7444,210.6926,2.6897,-0.1822,2.5076,54.9148,32.5491,28.5714,0.0
2006-09-29,77.11,77.52,76.68,76.98,14493300.0,2.2752,2.1347,2.4157,0.0744,0.002,0.0724,66.6728,126.0901,78.5714,0.0,405.125,405.62,401.41,401.9,6615100.0,199.1457,187.4015,210.89,2.7353,-0.0192,2.7161,55.3701,38.1411,35.7143,0.0
2006-09-28,77.02,77.48,75.95,77.01,25843200.0,2.2611,2.1063,2.4159,0.0748,0.0029,0.0719,66.8156,122.7549,85.7143,7.1429,404.08,406.98,400.54,403.58,10204500.0,198.5597,186.2044,210.915,2.7401,0.1793,2.9194,56.9722,46.5343,42.8571,0.0
2006-09-27,77.17,77.47,75.82,76.41,28941900.0,2.2456,2.0771,2.4141,0.0741,0.0029,0.0712,65.4415,119.9833,92.8571,0.0,406.3,411.22,402.37,402.92,11741600.0,197.9872,185.3417,210.6326,2.6953,0.3552,3.0505,56.5132,61.2727,50.0,7.1429
2006-09-26,76.18,77.78,76.1,77.61,39391000.0,2.2303,2.0489,2.4118,0.074,0.0035,0.0705,70.8932,139.9306,100.0,0.0,405.5,407.68,401.77,406.87,10568200.0,197.3861,184.4374,210.3347,2.6065,0.6008,3.2072,60.0745,67.037,57.1429,14.2857
2006-09-25,73.81,75.86,73.72,75.75,30678300.0,2.214,2.0343,2.3937,0.069,-0.0005,0.0696,66.9278,90.0264,85.7143,0.0,405.58,409.45,402.5,403.98,11463100.0,196.7361,183.8889,209.5832,2.4563,0.7026,3.1589,58.2887,73.7664,64.2857,21.4286
2006-09-22,74.3,74.34,72.58,73.0,23754000.0,2.2032,2.0276,2.3787,0.0676,-0.0022,0.0697,59.3189,49.0312,92.8571,0.0,404.98,407.45,401.36,403.78,9289900.0,195.9657,182.7779,209.1535,2.2806,0.9182,3.1988,58.1685,76.7853,71.4286,28.5714
2006-09-21,75.25,76.06,74.02,74.65,28361600.0,2.1952,2.0142,2.3762,0.0733,0.003,0.0703,68.0404,93.7795,100.0,0.0,400.3,408.45,399.86,406.85,21362800.0,195.2121,181.8857,208.5385,2.0511,1.1624,3.2135,60.6609,91.7154,78.5714,35.7143
2006-09-20,74.38,75.68,74.22,75.26,29385400.0,2.1839,2.0021,2.3656,0.0744,0.0049,0.0695,71.6571,106.9186,100.0,7.1429,407.1,407.39,394.62,397.0,18277300.0,194.374,181.2711,207.4769,1.7605,1.2682,3.0287,54.9041,73.1997,85.7143,42.8571
2006-09-19,74.1,74.36,72.8,73.77,25358900.0,2.1721,1.9964,2.3479,0.0728,0.0045,0.0683,67.7715,83.2531,85.7143,0.0,415.46,415.49,392.74,403.81,28557200.0,193.9048,180.8426,206.9671,1.4434,1.8084,3.2518,60.597,111.3029,92.8571,50.0
2006-09-18,73.8,74.86,73.3,73.89,25188500.0,2.161,1.984,2.3381,0.0744,0.0073,0.0671,68.4735,100.846,92.8571,7.1429,410.0,418.69,409.47,414.69,14199100.0,193.24,180.6568,205.8233,0.9913,2.1501,3.1414,71.6129,205.519,100.0,0.0
2006-09-15,74.6,74.98,73.29,74.1,35066200.0,2.1518,1.9806,2.323,0.0749,0.0096,0.0653,69.6458,116.7037,100.0,14.2857,407.48,410.05,406.74,409.88,15660700.0,192.4543,181.8449,203.0638,0.4538,1.9455,2.3993,69.3235,235.014,100.0,0.0
2006-09-14,73.72,74.67,73.46,74.17,28633200.0,2.1418,1.9791,2.3044,0.0739,0.011,0.0629,70.0169,134.457,100.0,21.4286,404.3,406.28,401.93,403.98,10721400.0,191.8505,183.0817,200.6193,-0.0326,1.6954,1.6628,66.2207,260.8084,92.8571,0.0
2006-09-13,72.85,74.32,72.3,74.2,40933500.0,2.1322,1.9824,2.2821,0.0713,0.0111,0.0602,70.1656,144.4493,100.0,28.5714,395.15,406.76,395.1,406.57,19516800.0,191.4427,184.0663,198.8192,-0.4565,1.4564,0.9999,69.0684,325.5416,100.0,7.1429
2006-09-12,72.81,73.45,71.45,72.63,60167400.0,2.1203,1.9839,2.2567,0.0668,0.0094,0.0574,66.7306,136.0298,92.8571,35.7143,385.0,392.73,384.88,391.9,10873500.0,190.8007,186.1444,195.4571,-0.8205,0.8275,0.007,60.0277,203.1257,100.0,14.2857
2006-09-11,72.43,73.73,71.42,72.5,33897300.0,2.1069,1.9666,2.2473,0.0651,0.01,0.055,66.4334,167.1945,100.0,42.8571,378.26,384.69,377.77,384.09,9049300.0,190.2372,185.7802,194.6943,-1.0274,0.5161,-0.5113,53.2767,67.1002,71.4286,21.4286
2006-09-08,73.37,73.57,71.91,72.52,31997200.0,2.0933,1.9518,2.2348,0.0623,0.0098,0.0525,66.5183,208.454,100.0,50.0,376.72,380.79,376.72,377.85,6160600.0,189.8463,184.9506,194.742,-1.1564,0.3898,-0.7666,46.5835,-4.2911,0.0,28.5714
2006-09-07,70.6,73.48,70.25,72.8,45284200.0,2.0803,1.9452,2.2154,0.0578,0.0077,0.0501,67.6418,223.4188,100.0,57.1429,379.39,381.75,377.4,378.49,7676300.0,189.7548,184.7697,194.7398,-1.2539,0.4913,-0.7626,47.2278,14.3709,0.0,35.7143
2006-09-06,71.08,71.69,69.7,70.03,34789400.0,2.0661,1.9431,2.1891,0.0503,0.0022,0.0481,61.6995,160.5024,100.0,64.2857,382.1,383.19,379.66,380.14,7440700.0,189.7159,184.7217,194.7101,-1.3767,0.5976,-0.7791,48.8452,48.9686,7.1429,42.8571
2006-09-05,68.97,71.5,68.55,71.48,36159200.0,2.058,1.9389,2.1771,0.0487,0.0011,0.0476,67.7468,179.568,100.0,0.0,379.87,385.4,377.44,384.36,8140400.0,189.7375,184.7235,194.7514,-1.5261,0.653,-0.8731,53.1697,75.2509,14.2857,50.0
2006-09-01,68.48,68.65,67.82,68.38,14589100.0,2.0514,1.9519,2.151,0.0414,-0.0059,0.0473,59.9551,86.3604,64.2857,0.0,380.995,381.28,377.19,378.6,5340400.0,189.5767,184.7603,194.3931,-1.6894,0.4935,-1.1959,47.2506,16.1609,21.4286,0.0
2006-08-31,67.28,68.3,66.66,67.85,20524900.0,2.0513,1.952,2.1506,0.0412,-0.0076,0.0488,58.358,55.212,71.4286,0.0,381.4941,382.15,378.2,378.53,5913800.0,189.4576,184.5605,194.3546,-1.8127,0.5164,-1.2963,47.1753,30.6969,28.5714,0.0
2006-08-30,67.335,67.82,66.68,66.96,24290800.0,2.054,1.948,2.16,0.0421,-0.0086,0.0507,55.5967,26.0783,78.5714,7.1429,379.21,384.65,378.51,380.75,8080700.0,189.3788,184.459,194.2986,-1.9418,0.5398,-1.402,49.2468,66.571,35.7143,7.1429
2006-08-29,66.99,67.26,65.12,66.48,33833300.0,2.0558,1.948,2.1636,0.0453,-0.0075,0.0528,54.0715,-20.0673,85.7143,14.2857,380.78,382.32,377.2,378.95,8911000.0,189.0398,183.6882,194.3914,-2.0768,0.4468,-1.63,47.5115,42.3136,42.8571,14.2857
2006-08-28,68.5,68.61,66.68,66.98,26362900.0,2.0569,1.949,2.1648,0.0503,-0.0044,0.0547,55.9297,34.9854,92.8571,21.4286,375.61,380.95,375.0,380.95,8319600.0,188.9535,183.615,194.2921,-2.1885,0.3832,-1.8053,49.2488,33.8642,50.0,21.4286
2006-08-25,67.34,69.05,67.31,68.75,19427100.0,2.0584,1.9494,2.1675,0.0544,-0.0014,0.0558,63.0527,81.6169,0.0,28.5714,373.08,375.32,372.5,373.26,4928400.0,189.0952,183.4014,194.789,-2.2843,0.1794,-2.1049,41.6282,-59.7228,57.1429,28.5714
2006-08-24,67.89,68.19,66.27,67.81,23399700.0,2.0535,1.9469,2.1602,0.0532,-0.003,0.0562,60.5767,41.2346,7.1429,35.7143,374.44,376.4,372.26,373.73,6958000.0,189.4679,183.3567,195.5791,-2.3291,0.2651,-2.0641,41.986,-58.3915,64.2857,35.7143
2006-08-23,68.0,68.65,66.94,67.31,19152100.0,2.0468,1.9329,2.1606,0.0539,-0.003,0.0569,59.2272,54.8261,0.0,42.8571,377.64,378.27,372.66,373.43,7277300.0,189.6853,183.5682,195.8023,-2.3954,0.3895,-2.0059,41.689,-54.4738,71.4286,0.0
2006-08-22,66.68,68.32,66.5,67.62,20606000.0,2.0415,1.9233,2.1596,0.0556,-0.0021,0.0577,60.4179,53.5916,7.1429,50.0,377.7341,379.26,374.84,378.29,8319800.0,189.988,183.776,196.2,-2.4928,0.6057,-1.8871,45.168,-22.6663,78.5714,7.1429
2006-08-21,67.3,67.31,66.15,66.56,18793800.0,2.0327,1.9027,2.1626,0.056,-0.0022,0.0582,57.719,29.5912,14.2857,57.1429,378.1,379.0,375.22,377.3,8038500.0,190.2656,183.6418,196.8894,-2.6442,0.688,-1.9562,44.2886,-31.5303,85.7143,14.2857
2006-08-18,67.71,68.4,67.26,67.91,19155500.0,2.0248,1.8815,2.1681,0.0589,0.0002,0.0587,62.7815,75.5217,21.4286,64.2857,386.31,387.09,380.75,383.36,9894400.0,190.6066,183.5426,197.6707,-2.8162,0.8507,-1.9655,48.7311,42.8452,92.8571,21.4286
2006-08-17,68.0,68.66,67.18,67.59,20755300.0,2.0137,1.8591,2.1683,0.0576,-0.001,0.0587,62.0488,81.046,28.5714,71.4286,386.39,390.0,383.92,385.8,10150200.0,190.7759,183.4047,198.147,-3.0289,0.7708,-2.2581,50.6298,73.6917,100.0,28.5714
2006-08-16,67.1,68.07,66.33,67.98,27903000.0,2.0028,1.8385,2.167,0.0561,-0.0028,0.0589,63.4626,78.7037,35.7143,78.5714,383.48,388.45,382.12,387.72,11694600.0,190.809,183.3835,198.2344,-3.2216,0.4982,-2.7234,52.1135,61.441,7.1429,35.7143
2006-08-15,65.34,66.5,64.8,66.45,30762600.0,1.9814,1.7667,2.1961,0.0522,-0.0075,0.0596,60.1554,44.9805,42.8571,0.0,374.11,381.6699,372.6,380.97,13383000.0,191.0918,182.7563,199.4274,-3.3461,-0.0296,-3.3758,47.0478,-28.7433,0.0,42.8571
2006-08-14,64.05,65.22,63.6,63.94,25629300.0,1.9605,1.6993,2.2218,0.0512,-0.0103,0.0615,53.7825,15.3023,50.0,0.0,371.5,375.13,368.67,369.43,9926600.0,191.6455,182.0171,201.274,-3.3387,-0.4758,-3.8146,36.3605,-101.5562,7.1429,50.0
2006-08-11,63.25,64.13,62.58,63.65,27768900.0,1.9427,1.6409,2.2445,0.0571,-0.007,0.0641,52.9755,8.8844,57.1429,0.0,373.88,375.28,368.0,368.5,7525400.0,192.61,181.9169,203.3031,-3.2198,-0.5101,-3.7298,35.3846,-112.0551,0.0,57.1429
2006-08-10,63.25,64.81,62.7,64.07,24920000.0,1.9227,1.5784,2.2671,0.0646,-0.0012,0.0658,54.2493,22.7983,64.2857,0.0,373.88,377.67,372.46,374.2,8515200.0,193.4877,182.616,204.3595,-3.0923,-0.4277,-3.52,38.7681,-90.0704,7.1429,64.2857
2006-08-09,65.43,65.6,63.4,63.59,34137100.0,1.9045,1.5353,2.2737,0.072,0.0058,0.0662,53.0513,32.8532,71.4286,7.1429,382.8,384.68,376.36,376.94,8613300.0,194.3562,182.7304,205.9819,-2.9853,-0.5066,-3.492,40.4966,-61.8559,0.0,71.4286
2006-08-08,67.09,67.112,64.51,64.78,35638000.0,1.8881,1.5014,2.2749,0.0819,0.0172,0.0647,56.4543,53.7052,78.5714,0.0,382.82,384.5,379.09,381.0,11474900.0,195.367,182.331,208.4031,-2.8587,-0.6867,-3.5453,43.1432,-51.2564,7.1429,78.5714
2006-08-07,67.72,69.6,66.31,67.21,44482600.0,1.8741,1.4835,2.2646,0.0896,0.0292,0.0604,64.2716,86.4754,85.7143,0.0,371.5,379.73,371.15,377.95,7885900.0,196.4594,181.5179,211.4009,-2.687,-1.0822,-3.7693,40.4274,-83.9428,0.0,85.7143
2006-08-04,67.05,68.61,64.96,68.3,66173800.0,1.8553,1.4681,2.2424,0.0905,0.0373,0.0531,68.2054,88.8634,92.8571,0.0,379.56,380.68,371.75,373.85,10180200.0,197.4688,181.8173,213.1203,-2.4164,-1.428,-3.8445,36.6502,-92.7705,0.0,92.8571
2006-08-03,67.91,70.0,67.8096,69.59,30037300.0,1.8354,1.4608,2.21,0.0869,0.0431,0.0438,73.1239,120.6005,100.0,0.0,364.98,377.91,363.36,375.39,12641300.0,198.6374,182.65,214.6248,-2.0594,-1.6157,-3.6752,37.479,-114.5145,0.0,100.0
2006-08-02,67.65,68.68,67.51,68.16,19670300.0,1.8141,1.4644,2.1638,0.077,0.044,0.033,70.969,123.2404,100.0,7.1429,375.6,377.17,365.2,367.23,14181400.0,199.8361,183.5437,216.1284,-1.6555,-1.8288,-3.4843,29.6513,-135.822,0.0,100.0
2006-08-01,67.22,67.93,65.94,67.18,25420200.0,1.7969,1.4722,2.1217,0.0677,0.0457,0.022,69.4081,126.6978,92.8571,14.2857,385.11,385.77,375.51,375.51,10915400.0,201.196,185.8433,216.5487,-1.1983,-1.5749,-2.7732,33.617,-108.067,0.0,100.0
2006-07-31,66.83,68.63,66.28,67.96,31887200.0,1.7827,1.483,2.0824,0.058,0.0474,0.0106,72.2803,159.7654,100.0,21.4286,388.0,389.17,383.31,386.6,9181400.0,202.392,187.5134,217.2705,-0.8046,-1.4436,-2.2482,40.3246,-84.4843,0.0,57.1429
2006-07-28,63.94,65.68,63.5,65.59,24696700.0,1.7662,1.5027,2.0298,0.0422,0.0435,-0.0012,68.616,143.9452,100.0,28.5714,382.0,389.56,381.73,388.12,8159000.0,203.2127,188.4885,217.937,-0.4437,-1.6679,-2.1116,41.3752,-93.6557,0.0,64.2857
2006-07-27,64.505,65.02,62.86,63.4,26251600.0,1.756,1.5181,1.994,0.029,0.0411,-0.0121,64.6008,144.2708,100.0,35.7143,387.37,387.49,377.95,382.4,11270900.0,203.9573,189.5353,218.3793,-0.0267,-1.9576,-1.9843,35.5029,-125.9467,0.0,71.4286
2006-07-26,62.0,64.64,61.68,63.87,32086700.0,1.7447,1.5244,1.965,0.0185,0.0409,-0.0224,66.2909,161.9839,100.0,42.8571,388.2,391.91,383.0,385.5,11052700.0,204.5519,191.2479,217.8559,0.4627,-1.9635,-1.5008,37.3876,-121.205,7.1429,78.5714
2006-07-25,61.78,62.09,60.78,61.928,21038200.0,1.7348,1.539,1.9306,0.0034,0.036,-0.0326,62.5296,140.2314,92.8571,50.0,385.02,391.31,383.8,389.36,11510600.0,204.9737,192.6162,217.3312,0.9536,-1.9737,-1.0201,39.8324,-127.7984,14.2857,85.7143
2006-07-24,61.26,62.1,60.43,61.42,25816300.0,1.7302,1.5468,1.9136,-0.0098,0.0318,-0.0416,61.4857,145.0653,100.0,57.1429,392.82,393.89,381.21,390.9,16156000.0,205.3463,193.7545,216.9382,1.447,-2.0359,-0.5889,40.8213,-141.4549,21.4286,92.8571
2006-07-21,59.82,61.15,59.64,60.72,31853300.0,1.7262,1.554,1.8985,-0.0249,0.0246,-0.0496,60.0621,129.9771,92.8571,64.2857,386.14,391.75,377.69,390.108,23485600.0,205.6964,194.8491,216.5438,1.9559,-2.0645,-0.1086,40.1113,-176.9465,28.5714,100.0
2006-07-20,60.96,61.59,59.72,60.5,70433800.0,1.7245,1.5575,1.8915,-0.0417,0.014,-0.0557,59.6266,138.8219,100.0,71.4286,404.28,404.44,385.66,387.12,25052300.0,205.9432,195.8203,216.0662,2.4721,-1.9255,0.5465,37.4835,-146.4222,35.7143,100.0
2006-07-19,52.96,55.08,52.36,54.1,49669400.0,1.7204,1.5635,1.8773,-0.0618,-0.0026,-0.0592,42.7673,-67.8411,7.1429,78.5714,395.01,401.14,394.66,399.0,17019900.0,206.3196,197.5016,215.1376,2.9535,-1.4262,1.5273,44.7293,-105.7634,42.8571,100.0
2006-07-18,53.16,53.85,51.85,52.9,35730300.0,1.7256,1.5693,1.8819,-0.0665,-0.0079,-0.0586,38.2799,-108.7646,0.0,85.7143,409.75,410.57,397.74,403.05,17056500.0,206.023,196.0648,215.9811,3.31,-1.1598,2.1502,47.6448,-52.3663,50.0,100.0
2006-07-17,51.73,53.11,51.65,52.37,36590800.0,1.7322,1.5817,1.8828,-0.0678,-0.0112,-0.0566,36.2294,-142.9959,7.1429,92.8571,404.625,411.0,403.72,407.89,11612100.0,205.6491,194.6319,216.6662,3.5999,-0.8927,2.7072,51.3597,-16.0854,57.1429,92.8571
2006-07-14,52.5,52.89,50.16,50.67,35465600.0,1.7402,1.5991,1.8814,-0.0668,-0.013,-0.0538,29.226,-213.5688,0.0,100.0,410.33,411.49,398.61,403.5,15089000.0,205.218,193.4197,217.0163,3.8231,-0.6916,3.1316,47.941,-28.7504,64.2857,100.0
2006-07-13,52.03,54.12,51.41,52.25,44639500.0,1.7536,1.6338,1.8734,-0.0591,-0.0086,-0.0506,32.286,-209.7962,7.1429,100.0,414.0,418.34,406.83,408.83,13835100.0,204.9045,192.503,217.3061,3.996,-0.1442,3.8519,52.0667,20.0668,71.4286,0.0
2006-07-12,55.17,55.24,52.9176,52.96,33118900.0,1.7619,1.6618,1.862,-0.0535,-0.0051,-0.0484,33.761,-207.0865,14.2857,100.0,422.09,422.74,416.73,417.25,9803500.0,204.2916,190.8141,217.7691,4.0321,0.4109,4.443,59.5893,69.3057,78.5714,7.1429
2006-07-11,55.11,55.99,54.53,55.65,29465100.0,1.7702,1.689,1.8513,-0.0478,-0.0006,-0.0471,40.2264,-147.3016,21.4286,92.8571,418.505,425.05,413.03,424.56,11930600.0,203.5211,189.5186,217.5236,3.9293,0.7736,4.7029,67.4449,88.8245,85.7143,0.0
2006-07-10,55.7,56.49,54.5,55.0,18905200.0,1.7723,1.6949,1.8496,-0.0482,-0.0012,-0.047,37.5427,-183.9895,28.5714,100.0,423.44,425.23,416.38,418.2,8863900.0,202.4423,188.1855,216.6991,3.7359,0.857,4.5929,63.5643,91.7808,92.8571,7.1429
2006-07-07,55.48,56.55,54.67,55.4,28548600.0,1.7792,1.7063,1.8522,-0.046,0.0007,-0.0467,38.5312,-198.2203,35.7143,100.0,426.05,427.89,415.88,420.45,12071700.0,201.6922,187.4733,215.9112,3.5217,1.1888,4.7105,66.1548,109.697,100.0,14.2857
2006-07-06,57.09,57.4,55.61,55.77,22614600.0,1.7875,1.7119,1.863,-0.0437,0.0032,-0.0469,39.4229,-161.7054,42.8571,64.2857,423.375,425.38,421.98,423.19,7366800.0,201.0114,187.3225,214.7003,3.2245,1.4527,4.6772,69.3507,136.2204,100.0,0.0
2006-07-05,57.15,57.6,56.56,57.0015,18508600.0,1.7918,1.723,1.8605,-0.0414,0.0063,-0.0477,42.4595,-106.3188,50.0,71.4286,421.52,422.8,415.64,421.46,9961200.0,200.0915,187.092,213.0911,2.8613,1.5654,4.4267,68.4573,136.8532,92.8571,0.0
2006-07-03,57.52,58.18,57.34,57.95,6956100.0,1.796,1.7263,1.8657,-0.0417,0.0076,-0.0492,44.9349,-45.3147,57.1429,78.5714,420.04,423.77,419.45,423.2,4309000.0,199.3024,187.2593,211.3455,2.4699,1.661,4.131,70.373,172.0473,100.0,0.0
2006-06-30,57.59,57.75,56.5,57.27,26417700.0,1.7991,1.726,1.8722,-0.0444,0.0067,-0.0511,42.7115,-101.3779,64.2857,85.7143,415.6,419.33,412.33,419.33,12503400.0,198.0796,186.5921,209.5671,2.0547,1.5499,3.6046,68.5557,164.9542,100.0,7.1429
2006-06-29,56.76,59.09,56.39,58.97,31192800.0,1.8059,1.7227,1.8891,-0.0451,0.0077,-0.0528,47.1292,-38.3371,0.0,92.8571,407.99,418.2,405.82,417.81,13303000.0,197.0792,186.5862,207.5723,1.6672,1.4107,3.0779,67.8361,175.1731,100.0,14.2857
2006-06-28,57.29,57.3,55.41,56.02,30382300.0,1.8108,1.7149,1.9067,-0.0507,0.0041,-0.0548,36.5552,-163.1351,7.1429,100.0,404.01,406.48,401.13,406.11,7413500.0,196.1968,187.1837,205.2098,1.3145,1.1239,2.4385,61.5465,130.1975,78.5714,21.4286
2006-06-27,59.09,59.22,57.4,57.43,19664700.0,1.8166,1.7283,1.9049,-0.0478,0.008,-0.0558,40.1161,-69.263,14.2857,35.7143,405.71,408.0,401.01,402.32,8205900.0,195.3369,186.0672,204.6066,1.0336,1.1508,2.1844,59.1433,144.0799,85.7143,28.5714
2006-06-26,59.17,59.2,58.37,58.99,16662000.0,1.8224,1.732,1.9128,-0.0479,0.0099,-0.0578,44.5771,-24.1428,21.4286,42.8571,406.75,408.3,403.25,404.22,7095200.0,194.575,185.0486,204.1014,0.7458,1.276,2.0218,60.9155,173.6384,92.8571,0.0
2006-06-23,59.72,60.17,58.73,58.83,23578700.0,1.8295,1.7216,1.9373,-0.0521,0.0081,-0.0602,43.9839,-12.6934,28.5714,50.0,402.76,409.75,400.74,404.86,10618900.0,194.0015,185.1524,202.8506,0.4269,1.2611,1.6879,61.4918,201.8661,100.0,0.0
2006-06-22,58.2,59.75,58.07,59.58,34486900.0,1.8379,1.7118,1.9641,-0.0563,0.0059,-0.0623,46.1333,-25.8107,0.0,57.1429,401.58,406.0,388.0,399.95,11811900.0,193.4531,185.6149,201.2912,0.1116,1.0929,1.2045,58.7088,155.4953,100.0,7.1429
2006-06-21,57.74,58.71,57.3,57.86,30832000.0,1.8437,1.7083,1.9792,-0.0632,0.0005,-0.0637,39.8764,-77.1581,7.1429,64.2857,391.06,404.0,389.75,402.13,17471300.0,192.9841,185.8176,200.1507,-0.1616,0.9823,0.8207,60.5118,188.023,100.0,0.0
2006-06-20,57.61,58.35,57.29,57.47,24034800.0,1.8519,1.7126,1.9911,-0.0657,-0.0018,-0.0639,38.3692,-91.9425,14.2857,71.4286,388.03,391.87,386.51,387.17,8071700.0,192.3183,186.0981,198.5385,-0.4072,0.6148,0.2075,50.9041,73.2873,50.0,0.0
2006-06-19,57.83,58.18,57.0,57.2,25163400.0,1.861,1.7204,2.0015,-0.0667,-0.0033,-0.0634,37.3596,-106.9339,0.0,78.5714,390.85,394.8,386.98,388.14,15250900.0,191.9115,185.189,198.6341,-0.5609,0.7468,0.1859,51.6609,98.2376,57.1429,7.1429
2006-06-16,58.955,59.19,57.5197,57.56,29932200.0,1.8722,1.7291,2.0153,-0.0661,-0.0035,-0.0626,38.133,-93.4316,0.0,85.7143,389.1,390.93,388.0,390.7,10598500.0,191.4571,184.3259,198.5884,-0.7476,0.8536,0.106,53.6142,104.4043,64.2857,14.2857
2006-06-15,57.3,59.74,56.75,59.38,42513700.0,1.8809,1.7419,2.0199,-0.0656,-0.0038,-0.0617,42.2373,-84.2832,7.1429,92.8571,386.62,392.25,383.0,391.0,13557800.0,190.9629,183.777,198.1488,-0.961,0.8328,-0.1282,53.8357,101.7169,71.4286,21.4286
2006-06-14,58.28,58.78,56.69,57.61,31362000.0,1.8899,1.7423,2.0376,-0.0696,-0.0088,-0.0608,36.0184,-123.2001,14.2857,100.0,389.83,391.1,378.52,384.39,15528400.0,190.5491,183.6479,197.4503,-1.1692,0.7286,-0.4406,49.5732,62.136,78.5714,28.5714
2006-06-13,57.61,59.1,57.36,58.33,38594400.0,1.9013,1.7559,2.0467,-0.0682,-0.0096,-0.0586,37.5452,-118.2496,0.0,92.8571,380.9,387.0,378.12,386.525,15302800.0,190.2208,183.1546,197.287,-1.3514,0.856,-0.4954,50.9852,59.5301,85.7143,35.7143
2006-06-12,58.83,59.73,56.96,57.0,25635200.0,1.9159,1.7574,2.0743,-0.0677,-0.0115,-0.0562,32.6479,-138.4696,7.1429,100.0,386.85,390.49,381.0,381.54,10028100.0,189.9619,183.0709,196.8529,-1.5654,0.8983,-0.6671,47.7592,72.2514,92.8571,0.0
